espn_id,name,position,rookie_season,draft_year,draft_round,draft_pick
3128801,Christian Sam,LB,2018,2018,6,178
4428421,Nick Samac,C,2024,2024,7,228
2514397,Ty Sambrailo,OT,2015,2015,2,59
3821678,Dru Samia,G,2019,2019,4,114
4243923,Cameron Sample,DE,2021,2021,4,111
3127310,Drew Sample,TE,2019,2019,2,52
2578381,James Sample,S,2015,2015,4,104
5081397,Dylan Sampson,RB,2025,2025,4,126
4363034,Asante Samuel Jr.,CB,2021,2021,2,47
3121427,Curtis Samuel,WR,2017,2017,2,40
3126486,Deebo Samuel Sr.,WR,2019,2019,2,36
3116721,Jaylen Samuels,RB,2018,2018,5,165
4240024,Stanford Samuels III,CB,2020,,,
4372576,Jack Sanborn,LB,2022,,,
4569337,Ryan Sanborn,P,2024,,,
3914922,Rigoberto Sanchez,P,2017,,,
2976596,Zack Sanchez,CB,2016,2016,5,141
4685721,Drew Sanders,LB,2023,2023,3,67
4431588,Ja'Tavion Sanders,TE,2024,2024,4,101
3124679,Jason Sanders,K,2018,2018,7,229
4259908,Braylon Sanders,WR,2022,,,
4907543,Marcus Sanders Jr.,WR,2026,,,
4045163,Miles Sanders,RB,2019,2019,2,53
4360080,Myjai Sanders,LB,2022,2022,3,100
4601080,Raheim Sanders,RB,2025,,,
4432762,Shedeur Sanders,QB,2025,2025,5,144
4684527,T.J. Sanders,DT,2025,2025,2,41
3039705,Beau Sandland,TE,2016,2016,7,252
4569588,Phalen Sanford,DB,2024,,,
4683813,Jonas Sanker,SAF,2025,2025,3,93
2986701,Darnell Sankey,LB,2016,,,
4339173,Tigie Sankoh,DB,2018,,,
3040204,Ryan Santoso,K,2019,,,
4360944,Benny Sapp III,SAF,2023,,,
4889957,Tyreak Sapp,DE,2026,,,
4242555,Foster Sarell,OT,2021,,,
4379504,Mekhi Sargent,RB,2021,,,
5088338,Elijah Sarratt,WR,2026,2026,4,115
2975863,Eric Saubert,TE,2017,2017,5,174
4566158,Ben Sauls,K,2025,,,
4040627,C.J. Saunders,WR,2021,,,
2574637,De'Ante Saunders,CB,2015,,,
4608762,John Saunders Jr.,SAF,2025,,,
4599150,Kahlil Saunders,DT,2026,,,
3121634,Khalen Saunders,DT,2019,2019,3,84
5085942,Treyvhon Saunders,WR,2026,,,
3915419,Darnell Savage,SAF,2019,2019,1,21
3128354,Ira Savage-Lewis,DT,2019,,,
4819257,Jonah Savaiinaea,G,2025,2025,2,37
4431590,Jack Sawyer,LB,2025,2025,4,123
2972765,Wes Saxton,TE,2015,,,
4220625,Marcus Sayles,CB,2017,,,
4383429,Jacob Saylors,RB,2023,,,
4362517,DJ Scaife,OT,2023,,,
3128268,Tegray Scales,LB,2018,,,
3126367,Bo Scarbrough,RB,2018,2018,7,236
3127376,Charles Scarff,TE,2019,,,
2576885,Brennan Scarlett,OLB,2016,,,
3915115,Jordan Scarlett,RB,2019,2019,5,154
3126035,Max Scharping,G,2019,2019,2,55
4287933,Brandon Scherff,G,2015,2015,1,5
5344428,Ryan Schernecke,OT,2026,,,
2577793,Steven Scheu,TE,2016,,,
2568756,Ross Scheuerman,WR,2015,,,
4038544,Austin Schlottmann,C,2018,,,
4034786,Sam Schlueter,OT,2022,,,
4240771,John Michael Schmitz,C,2023,2023,2,57
3126075,Spencer Schnell,WR,2019,,,
2977819,Joe Schobert,MLB,2016,2016,4,99
3916124,Dalton Schoen,WR,2021,,,
2586438,Jeff Schoettmer,LB,2016,,,
4047941,Brenden Schooler,SAF,2022,,,
4372096,Luke Schoonmaker,TE,2023,2023,2,58
4391845,Cody Schrader,RB,2024,,,
4685549,Billy Schrauth,G,2026,2026,5,160
2972331,Mason Schreck,TE,2017,2017,7,251
3117256,Dalton Schultz,TE,2018,2018,4,137
2979600,Evan Schwan,DE,2017,,,
4371986,Anthony Schwartz,WR,2021,2021,3,91
2581273,Wes Schweitzer,G,2016,2016,6,195
4876017,Carson Schwesinger,LB,2025,2025,2,33
4362020,Nick Sciba,K,2022,,,
4338875,Christian Scotland-Williamson,TE,2018,,,
3122839,Artavis Scott,WR,2017,,,
4569202,Ben Scott,G,2025,,,
3051439,Boston Scott,RB,2018,2018,6,201
3122167,Caleb Scott,WR,2018,,,
2579623,Rashawn Scott,WR,2016,,,
3056577,Da'Mari Scott,WR,2018,,,
4242415,Daniel Scott,SAF,2023,2023,5,158
3916220,Delontae Scott,DE,2020,,,
4248032,Eric Scott Jr.,CB,2023,2023,6,178
4429115,Gee Scott Jr.,TE,2025,,,
4040792,Jaleel Scott,WR,2018,2018,4,132
4240346,Jared Scott,TE,2022,,,
3126368,J.K. Scott,P,2018,2018,5,172
4242495,Jordan Scott,NT,2021,,,
4241977,Josiah Scott,CB,2020,2020,4,137
5093694,Keionte Scott,CB,2026,2026,4,116
4879972,Lucas Scott,RB,2025,,,
4880014,Miles Scott,SAF,2026,2026,7,246
3116179,Nick Scott,SAF,2019,2019,7,243
4329484,Niles Scott,NT,2018,,,
4700138,Sam Scott,RB,2026,,,
2577110,Tim Scott,DB,2015,,,
3123303,Trent Scott,OT,2018,,,
4565908,Tyler Scott,WR,2023,2023,4,133
4038538,Vernon Scott,DB,2020,2020,7,236
4257364,Zavier Scott,RB,2023,,,
4833355,Nic Scourton,LB,2025,2025,2,51
4361425,Juice Scruggs,C,2023,2023,2,62
4036183,Joe Sculthorpe,C,2021,,,
2977745,Jhajuan Seales,WR,2017,,,
3051806,Ricky Seals-Jones,TE,2017,,,
3909346,Isaiah Searight,TE,2019,,,
2982323,Brad Seaton,OT,2017,2017,7,236
3821683,Austin Seibert,K,2019,2019,5,170
4832523,Bernhard Seikovits,TE,2021,,,
2574931,Tim Semisch,TE,2015,,,
3051376,Deadrin Senat,DT,2018,2018,3,90
4034522,Greg Senat,OT,2018,2018,6,212
2971388,Justin Senior,OT,2017,2017,6,210
4428458,Valentin Senn,OL,2025,,,
4241401,Trey Sermon,RB,2021,2021,3,88
3929956,Tim Settle,DT,2018,2018,5,163
2978247,Isaac Seumalo,G,2016,2016,3,79
5081916,Uso Seumalo,NT,2026,,,
2979681,Canaan Severin,WR,2016,,,
4682641,Marlen Sewell,SAF,2026,,,
4241611,Nephi Sewell,LB,2022,,,
4430822,Noah Sewell,LB,2023,2023,5,148
4373825,Penei Sewell,OT,2021,2021,1,7
4039339,Mathew Sexton,WR,2023,,,
3930054,Kamaal Seymour,OT,2020,,,
2971603,Kevon Seymour,CB,2016,2016,6,218
2515208,Al-Hajj Shabazz,DB,2016,,,
4039042,Zach Shackelford,C,2020,,,
4259565,Justin Shaffer,G,2022,2022,6,190
4032473,Rashid Shaheed,WR,2022,,,
4198676,Adam Shaheen,TE,2017,2017,2,45
4373678,Khalil Shakir,WR,2022,2022,5,148
3122894,Maurquice Shakir,G,2017,,,
4248068,Aaron Shampklin,RB,2022,,,
4709695,Karson Sharar,LB,2026,2026,6,183
4890373,Bauer Sharp,TE,2026,2026,6,185
3125354,Hunter Sharp,WR,2016,,,
3121656,David Sharpe,OT,2017,2017,4,129
4872957,Raylen Sharpe,WR,2026,,,
2982828,Tajae Sharpe,WR,2016,2016,5,140
4241476,Tyrell Shavers,WR,2023,,,
2971605,Josh Shaw,CB,2015,2015,4,120
4685551,Travis Shaw,DT,2026,,,
5153056,DT Sheffield,WR,2026,,,
3925358,Kendall Sheffield,DB,2019,2019,4,111
4036597,Ty Shelby,DE,2023,,,
3057876,Brady Sheldon,LB,2017,,,
2577690,Brandon Shell,OT,2016,2016,5,158
4838693,Rodney Shelley,DB,2026,,,
3916126,Duke Shelley,CB,2019,2019,6,205
4685554,Drew Shelton,OT,2026,2026,4,112
3052180,Coleman Shelton,C,2018,,,
2578384,Danny Shelton,DT,2015,2015,1,12
4361544,Nehemiah Shelton,CB,2023,,,
3052632,R.J. Shelton,WR,2017,,,
3045278,Sojourn Shelton,CB,2017,,,
4242228,Tyler Shelvin,DT,2021,2021,4,122
4243160,Laviska Shenault Jr.,WR,2020,2020,2,42
4242526,John Shenker,TE,2023,,,
2976592,Sterling Shepard,WR,2016,2016,2,40
2515956,Austin Shepherd,OT,2015,2015,7,228
3120588,Darrius Shepherd,WR,2019,,,
2577237,JaCorey Shepherd,CB,2015,2015,6,191
4076951,Nathan Shepherd,DE,2018,2018,3,72
4335942,Dakoda Shepley,C,2020,,,
4608679,Will Sheppard,WR,2025,,,
3122168,Trent Sherfield,WR,2018,,,
4685984,Jamie Sheriff,LB,2024,,,
4243186,Will Sherman,OT,2021,2021,6,197
4361331,Jamien Sherwood,LB,2021,2021,5,146
2516203,Ronnie Shields,TE,2016,,,
2577578,Jaxon Shipley,WR,2015,,,
4431545,Will Shipley,RB,2024,2024,4,127
2976250,Brandon Shippen,WR,2016,,,
2509499,Josh Shirley,LB,2015,,,
2978281,Aziz Shittu,DE,2016,,,
3039977,Kevin Short,DB,2015,,,
4361426,Justin Shorter,TE,2023,2023,5,150
3042428,Daikiel Shorts,WR,2017,,,
4360689,Tyler Shough,QB,2025,2025,2,40
2511832,Jameill Showers,DB,2015,,,
4571557,Spencer Shrader,K,2024,,,
4036146,Caleb Shudak,K,2022,,,
3929896,Adam Shuler,DT,2020,,,
3915776,Kyle Shurmur,QB,2019,,,
3057998,Garrett Sickels,LB,2017,,,
3052357,Trent Sieg,LS,2018,,,
3057956,Zach Sieler,DE,2018,2018,7,238
2511109,Trevor Siemian,QB,2015,2015,7,250
4693337,Marques Sigle,SAF,2025,2025,5,160
2516067,Ian Silberman,G,2015,2015,6,190
3871102,David Sills,WR,2019,,,
4039243,Josh Sills,G,2022,,,
4877475,Cam'Ron Silmon-Craig,DB,2025,,,
4432764,KeeShawn Silver,DT,2026,,,
4362497,Nesta Jade Silvera,DT,2023,2023,7,231
4430478,Elijah Simmons,DL,2025,,,
4035462,Isaiah Simmons,SAF,2020,2020,1,8
2580343,Jalen Simmons,RB,2016,,,
4035369,Jeffery Simmons,DT,2019,2019,1,19
2971614,Jordan Simmons,G,2017,,,
3155134,Josh Simmons,DB,2019,,,
4569659,Josh Simmons,OT,2025,2025,1,32
2969860,Justin Simmons,FS,2016,2016,3,98
3912245,Lachavious Simmons,G,2020,2020,7,227
4035018,Tyler Simmons,TE,2020,,,
4039244,Marcus Simms,WR,2019,,,
4429071,Cody Simon,LB,2025,2025,4,115
2568060,Deon Simon,DT,2015,2015,7,223
4430482,Joshua Simon,TE,2025,,,
2578440,Jordan Simone,SAF,2017,,,
4696902,Torricelli Simpkins III,OL,2025,,,
4567225,Jaylin Simpson,CB,2024,2024,5,164
4035479,John Simpson,G,2020,2020,4,109
4430831,Trenton Simpson,LB,2023,2023,3,86
4685522,Ty Simpson,QB,2026,2026,1,13
4373030,Ben Sims,TE,2023,,,
2515957,Blake Sims,RB,2016,,,
3115314,Cam Sims,WR,2018,,,
2575171,LeShaun Sims,CB,2016,2016,5,157
3917960,Steven Sims,WR,2019,,,
3048976,Gannon Sinclair,TE,2015,,,
4040761,Devin Singletary,RB,2019,2019,3,74
2612151,Alex Singleton,LB,2015,,,
5081093,DeShon Singleton,SAF,2026,,,
4686447,J.R. Singleton,DT,2025,,,
4685555,Nicholas Singleton,RB,2026,2026,5,165
16414,Terrell Sinkfield,DB,2017,,,
3926936,Reid Sinnett,QB,2020,,,
4690923,Ben Sinnott,TE,2024,2024,2,53
4371989,Arryn Siposs,P,2020,,,
2976113,Nico Siragusa,G,2017,2017,4,122
4361101,Jackson Sirmon,LB,2024,,,
3917317,Kemah Siverand,DB,2020,,,
3145343,Deyon Sizer,DT,2019,,,
4696981,Cam Skattebo,RB,2025,2025,4,105
4428503,JL Skinner,SAF,2023,2023,6,183
4613050,Quentin Skinner,WR,2025,,,
4572380,Quincy Skinner Jr.,WR,2026,,,
3046435,Dan Skipper,OT,2017,,,
4039521,Tuzar Skipper,LB,2019,,,
4429100,Peter Skoronski,OT,2023,2023,1,11
4035656,Ben Skowronek,WR,2021,2021,7,249
3915777,Justin Skule,OT,2019,2019,6,183
2576733,Matt Skura,C,2016,,,
2516029,Chad Slade,G,2015,,,
4382475,Jacob Slade,DT,2023,,,
4876319,Jackson Slater,G,2025,2025,5,167
3055834,Pearce Slater,OT,2016,,,
4242283,Rashawn Slater,OT,2021,2021,1,13
4240612,Tedarrell Slaton,DT,2021,2021,5,173
4692628,Doneiko Slaughter,DB,2026,,,
4682506,Jake Slaughter,C,2026,2026,2,63
2516911,Tyler Slavin,WR,2016,,,
3124015,Chris Slayton,DT,2019,2019,7,245
3916945,Darius Slayton,WR,2019,2019,5,171
4038994,Sam Sloman,K,2020,2020,7,248
5153665,Cian Slone,DE,2026,,,
2972092,Kyle Sloter,QB,2017,,,
4428512,Kedon Slovis,QB,2024,,,
3124084,Joey Slye,K,2019,,,
4869461,Trey Smack,K,2026,2026,6,216
4432545,Jabari Small,RB,2024,,,
3052671,Jordan Smallwood,WR,2018,,,
3042429,Wendell Smallwood,RB,2016,2016,5,153
3041112,Tanzel Smart,DT,2017,2017,6,189
4250764,Stone Smartt,TE,2022,,,
3055912,DeAndre Smelter,WR,2015,2015,4,132
4749258,Aaron Smith,LB,2026,,,
4428532,Ainias Smith,WR,2024,2024,5,152
3895831,Andre Smith,LB,2018,2018,7,234
4685110,Anthony Smith,WR,2026,2026,7,218
4429105,Arian Smith,WR,2025,2025,4,110
5082331,Avery Smith,CB,2026,,,
3121595,Braden Smith,OT,2018,2018,2,37
4240577,Brandon Smith,WR,2021,,,
4575416,Brandon Smith,LB,2022,2022,4,120
4596602,Brashard Smith,RB,2025,2025,7,228
3701669,Cameron Smith,ILB,2019,2019,5,162
4570672,Cam Smith,CB,2023,2023,2,51
2573091,C.J. Smith,CB,2016,,,
4367835,Chris Smith,DT,2023,,,
4379413,Chris Smith II,S,2023,2023,5,170
4038565,D'Ante Smith,OT,2021,2021,4,139
2982861,D'Joun Smith,CB,2015,2015,3,65
3045199,De'Veon Smith,RB,2017,,,
4241478,DeVonta Smith,WR,2021,2021,1,10
2517248,Derron Smith,FS,2015,2015,6,197
2576395,Devin Smith,WR,2015,2015,2,37
4594449,Devonta Smith,CB,2026,,,
2582147,Donovan Smith,OT,2015,2015,2,34
2577239,Dreamius Smith,RB,2015,,,
4030924,Elerson G. Smith,LB,2021,2021,4,116
3122169,Emmanuel Smith,LB,2018,,,
4430825,EJ Smith,RB,2026,,,
3048698,Eric Smith,OT,2017,,,
4950551,Genesis Smith,SAF,2026,2026,4,131
4242459,Trey Smith,G,2021,2021,6,226
4040980,Irv Smith,TE,2019,2019,2,50
4816330,Isaiah Smith,DE,2026,,,
4581750,Jaden Smith,WR,2025,,,
3916418,Jaylen Smith,WR,2019,,,
4594277,Jaylin Smith,CB,2025,2025,3,97
3052896,Jaylon Smith,MLB,2016,2016,2,34
3929118,Jeff Smith,WR,2019,,,
3054212,Jonnu Smith,TE,2017,2017,3,100
4034957,Jordan Smith,DE,2021,2021,4,121
3915778,Josh Smith,LB,2019,,,
4044452,Kaden Smith,TE,2019,2019,6,176
4372418,Keidron Smith,DB,2023,,,
17257,Kevin Smith,WR,2015,,,
4058521,Kion Smith,OT,2021,,,
4038840,Kobe Smith,DT,2020,,,
4260223,Lecitus Smith,G,2022,2022,6,215
4431567,Maason Smith,DT,2024,2024,2,48
3054859,Maurice Smith,DB,2017,,,
4426347,Mazi Smith,DT,2023,2023,1,26
5278708,Melvin Smith Jr.,DB,2025,,,
4426331,Nolan Smith,LB,2023,2023,1,30
4869520,Octavian Smith,WR,2026,,,
2577446,Preston Smith,DE,2015,2015,2,38
4032532,Prince Smith,CB,2020,,,
4040762,Rashad Smith,LB,2020,,,
3915309,Ray Smith,DT,2019,,,
2512197,Rod Smith,RB,2015,,,
3116074,Rodney Smith,RB,2020,,,
3123969,Ito Smith,RB,2018,2018,4,126
3915189,Roquan Smith,ILB,2018,2018,1,8
2574666,Ryan Smith,CB,2016,2016,4,108
4035425,Saivion Smith,S,2020,,,
3911878,Sean Smith,P,2019,,,
2981212,Shane Smith,FB,2017,,,
4259499,Shi Smith,WR,2021,2021,6,204
3921970,Sutton Smith,RB,2019,2019,6,175
3916917,T.J. Smith,DT,2020,,,
4360935,Terell Smith,CB,2023,2023,5,165
2576809,Terrance Smith,LB,2016,,,
2979507,Tevaun Smith,WR,2016,,,
4692033,Tim Smith,DT,2025,2025,6,190
3128451,Tre'Quan Smith,WR,2018,2018,3,91
3134448,Tremon Smith,CB,2018,2018,6,196
4428522,Tykee Smith,DB,2024,2024,3,89
4568652,Tyler Smith,OT,2022,2022,1,24
2588098,Tye Smith,CB,2015,2015,5,170
4361340,Tyreke Smith,DE,2022,2022,5,158
3155188,Vyncint Smith,WR,2018,,,
4386544,Xavier Smith,WR,2023,,,
3043168,Za'Darius Smith,DE,2015,2015,4,122
4240573,Ihmir Smith-Marsette,WR,2021,2021,5,157
4430878,Jaxon Smith-Njigba,WR,2023,2023,1,20
3120348,JuJu Smith-Schuster,WR,2017,2017,2,62
4697636,Chau Smith-Wade,CB,2024,2024,5,157
3686690,James Smith-Williams,DE,2020,2020,7,229
3892785,Fish Smithson,DB,2017,,,
3042476,Dawuane Smoot,DE,2017,2017,3,68
5208518,Charlie Smyth,K,2024,,,
3052897,Durham Smythe,TE,2018,2018,4,123
4040432,L'Jarius Sneed,CB,2020,2020,4,138
4035072,Benny Snell,RB,2019,2019,4,122
4240849,Charles Snowden,DE,2021,,,
2582398,Kevin Snyder,LB,2015,,,
4878293,Daniel Sobkowicz,WR,2026,,,
4035559,Dylan Soehner,TE,2021,,,
4031931,Josh Sokol,C,2022,,,
3121378,Matt Sokol,TE,2019,,,
2515893,Kristjan Sokoli,DT,2015,2015,6,214
4428548,Javon Solomon,LB,2024,2024,5,168
3150065,Joe Sommers,TE,2016,,,
4431570,Xavian Sorey Jr.,LB,2026,,,
4683643,Barryn Sorrell,DE,2025,2025,4,124
4367775,Colby Sorsdal,G,2023,2023,5,152
3045152,Shakir Soto,DE,2017,,,
4244826,Sidy Sow,G,2023,2023,4,117
3046428,Martrell Spaight,LB,2015,2015,5,141
2515319,Quinton Spain,G,2015,,,
4360967,Brevyn Spann-Ford,TE,2024,,,
3128740,Breeland Speaks,DE,2018,2018,2,46
2507292,Harold Spears,TE,2015,,,
4428557,Tyjae Spears,RB,2023,2023,3,81
4820584,Robert Spears-Jennings,SAF,2026,2026,7,224
4239997,Baylon Spector,LB,2022,2022,7,231
4259546,Ameer Speed,CB,2023,2023,6,214
3071353,E.J. Speed,LB,2019,2019,5,164
4428550,Omar Speights,LB,2024,,,
2976313,Noah Spence,DE,2016,2016,2,39
4243472,Cole Spencer,G,2024,,,
17463,Diontae Spencer,WR,2019,,,
2576396,Evan Spencer,WR,2015,2015,6,187
4782664,Malik Spencer,SAF,2026,,,
4035372,Marquiss Spencer,DE,2021,2021,7,253
3129446,Robert Spillane,LB,2018,,,
4426891,Isaiah Spiller,RB,2022,2022,4,123
5082312,Jacob Spomer,C,2026,,,
2979499,Jason Spriggs,OT,2016,2016,2,48
3122666,Arrion Springs,DB,2018,,,
2980073,Jeremy Sprinkle,TE,2017,2017,5,154
2576952,Nelson Spruce,WR,2016,,,
4258206,Benjamin St-Juste,CB,2021,2021,3,74
4374302,Amon-Ra St. Brown,WR,2021,2021,4,112
3932442,Equanimeous St. Brown,WR,2018,2018,6,207
3917870,Tyree St. Louis,G,2019,,,
4429142,Nazir Stackhouse,DT,2025,,,
4361194,Isaiah Stalbird,LB,2024,,,
3126489,Taylor Stallworth,DT,2018,,,
3893002,Joshua Stangby,WR,2015,,,
3126490,Donell Stanley,C,2021,,,
3915190,Jayson Stanley,DB,2019,,,
4036149,Nate Stanley,QB,2020,2020,7,244
2980153,Ronnie Stanley,OT,2016,2016,1,6
2978250,Dustin Stanton,G,2018,,,
3040499,Johnny Stanton,RB,2018,,,
4685530,Malaki Starks,SAF,2025,2025,1,27
2576446,Joel Stave,QB,2016,,,
3921964,Jordan Steckler,OT,2020,,,
4714365,Carson Steele,RB,2024,,,
4426377,Chris Steele,CB,2022,,,
3915834,Terence Steele,OT,2020,,,
4362805,Tyler Steen,OT,2023,2023,3,65
3049836,David Steinmetz,OT,2018,,,
3915252,Logan Stenberg,G,2020,2020,4,121
3929794,Simon Stepaniak,G,2020,2020,6,209
4592823,Beau Stephens,G,2026,2026,5,148
4029385,Frank Stephens,WR,2018,,,
4362489,John Stephens Jr.,TE,2023,,,
3125816,Linden Stephens,CB,2018,,,
4035824,Brandon Stephens,CB,2021,2021,3,104
2513770,Neal Sterling,TE,2015,2015,7,220
3917962,Jace Sternberger,TE,2019,2019,3,75
4362077,Caden Sterns,SAF,2021,2021,5,152
4383723,Jerreth Sterns,WR,2022,,,
3046342,Jordan Sterns,DB,2017,,,
2576365,Zach Sterup,OT,2016,,,
4043595,Kyle Steuck,C,2016,,,
5081335,Drew Stevens,K,2026,,,
4242204,JaCoby Stevens,LB,2021,2021,6,224
3791110,Tommy Stevens,QB,2020,2020,7,240
4039307,Marquez Stevenson,WR,2021,2021,6,203
4569173,Rhamondre Stevenson,RB,2021,2021,4,120
4426374,Tyrique Stevenson,CB,2023,2023,2,56
4428584,Reddy Steward,DB,2024,,,
2576504,Tony Steward,LB,2015,2015,6,188
3054860,ArDarius Stewart,WR,2017,2017,3,79
4682643,Cam'Ron Stewart,OLB,2026,,,
4002656,Dez Stewart,WR,2016,,,
4058825,Grover Stewart,DT,2017,2017,4,144
4682983,Josaiah Stewart,LB,2025,2025,3,90
3116679,M.J. Stewart,SAF,2018,2018,2,53
2978946,Orion Stewart,DB,2017,,,
4685562,Shemar Stewart,DE,2025,2025,1,17
5093062,Tre Stewart,RB,2026,,,
3120590,Easton Stick,QB,2019,2019,5,166
3892775,Jarrett Stidham,QB,2019,2019,4,133
5208977,Qwan'tez Stiggers,DB,2024,2024,5,176
4432571,Tarheeb Still,CB,2024,2024,5,137
4034861,Ben Stille,DE,2022,,,
4362225,Dante Stills,DT,2023,2023,6,213
4240599,Donovan Stiner,SAF,2021,,,
4426434,Derek Stingley Jr.,CB,2022,2022,1,3
3049339,Aaron Stinnie,G,2018,,,
3139485,Justin Stockton,RB,2018,,,
4259561,Eric Stokes,CB,2021,2021,1,29
4259606,Chris Stoll,LS,2023,,,
4034862,Jack Stoll,TE,2021,,,
4240575,Geno Stone,SAF,2020,2020,7,219
4373485,Ron Stone Jr.,DE,2026,,,
4256051,Ryan Stonehouse,P,2022,,,
4038460,Dillon Stoner,WR,2021,,,
4360282,Drake Stoops,WR,2024,,,
4260224,Jordan Stout,P,2022,2022,4,130
4565200,Upton Stout,CB,2025,2025,3,100
4426496,Cade Stover,TE,2024,2024,4,123
4431574,Eli Stowers,TE,2026,2026,2,54
3122794,Connor Strachan,LB,2021,,,
4589245,Mike Strachan,WR,2021,2021,7,229
5344782,Jack Strand,QB,2026,,,
4430539,Brenton Strange,TE,2023,2023,2,61
4051001,Cole Strange,G,2022,2022,1,29
3116726,Kentavius Street,DE,2018,2018,4,128
3040206,Chris Streveler,QB,2020,,,
3045202,Channing Stribling,CB,2017,,,
4710714,De'Zhaun Stribling,WR,2026,2026,2,33
4917439,Loren Strickland,SAF,2024,,,
4573319,Danny Striggow,DE,2025,,,
3052182,Damore'ea Stringfellow,WR,2017,,,
3919548,Justin Strnad,LB,2020,2020,5,178
3124086,Greg Stroman,CB,2018,2018,7,241
4683155,Jalen Stroman,SAF,2026,,,
4567173,Ricky Stromberg,OL,2023,2023,3,97
4361435,Carson Strong,QB,2022,,,
4568703,Dorian Strong,CB,2025,2025,6,177
3043263,Jaelen Strong,WR,2015,2015,3,70
3124052,Kevin Strong,DT,2019,,,
4249836,Pierre Strong,RB,2022,2022,4,127
4432577,C.J. Stroud,QB,2023,2023,1,2
3895843,Jason Strowbridge,DE,2020,2020,5,154
4240255,Grant Stuard,LB,2021,2021,7,259
4258207,Andrew Stueber,OT,2022,2022,7,245
4697757,Treydan Stukes,SAF,2026,2026,2,38
4635009,J. Michael Sturdivant,WR,2026,,,
4683215,Danny Stutsman,LB,2025,2025,4,112
5081807,Sonny Styles,LB,2026,2026,1,7
4432768,Lorenzo Styles Jr.,SAF,2026,2026,5,172
4431595,Kingsley Suamataia,OT,2024,2024,2,63
2979501,Nate Sudfeld,QB,2016,2016,6,187
5213029,Jay'Viar Suggs,DT,2026,,,
3124849,Chandon Sullivan,DB,2018,,,
3916127,Elijah Sullivan,LB,2021,,,
4035426,Stephen Sullivan,TE,2020,2020,7,251
3957450,Tre Sullivan,DB,2017,,,
2970017,James Summers,RB,2017,,,
3116431,Ty Summers,LB,2019,2019,7,226
3913293,Rex Sunahara,LS,2020,,,
4383409,Jalen Sundell,OT,2024,,,
3821692,Will Sunderland,CB,2020,,,
4037521,Chazz Surratt,LB,2021,2021,3,78
4240432,Sage Surratt,WR,2021,,,
4372012,Pat Surtain II,CB,2021,2021,1,9
4259608,Jonathan Sutherland,DB,2023,,,
3895869,Keaton Sutherland,G,2019,,,
3044724,Cameron Sutton,CB,2017,2017,3,94
3128429,Courtland Sutton,WR,2018,2018,2,40
5082633,Evan Svoboda,TE,2026,,,
3046704,Geoff Swaim,TE,2015,2015,7,246
2970472,Chris Swain,RB,2016,,,
4034950,Freddie Swain,WR,2020,2020,6,214
2578561,Damian Swann,CB,2015,2015,5,167
3693166,Josh Sweat,LB,2018,2018,4,130
3134690,Montez Sweat,DE,2019,2019,1,26
4428617,T'Vondre Sweat,DT,2024,2024,2,38
3122818,Tommy Sweeney,TE,2019,2019,7,228
3895830,William Sweet,OT,2019,,,
4259545,D'Andre Swift,RB,2020,2020,2,35
4240476,Tre Swilling,CB,2022,,,
4431424,Bradyn Swinson,LB,2025,2025,5,146
4362770,Messiah Swinson,TE,2024,,,
3039725,Ryan Switzer,WR,2017,2017,4,133
4240851,Ryan Swoboda,OT,2023,,,
3046705,Tyrone Swoopes,TE,2017,,,
4683129,Khordae Sydnor,DE,2026,,,
2578482,Bradley Sylve,DB,2017,,,
2574801,Junior Sylvestre,LB,2015,,,
4258620,Andre Szmyt,K,2024,,,
4242418,Jordan Ta'amu,QB,2020,,,
4880346,Michael Taaffe,SAF,2026,2026,5,158
2577113,Jack Tabb,TE,2015,,,
3115257,Teez Tabor,CB,2017,2017,2,53
4361024,Mika Tafua,DE,2022,,,
4695607,Junior Tafuna,DT,2025,,,
4241479,Tua Tagovailoa,QB,2020,2020,1,5
4258601,Myron Tagovailoa-Amosa,DE,2022,,,
4361114,Taki Taimani,DL,2024,,,
3138834,Sione Takitaki,LB,2019,2019,3,80
2219753,David Talley,LB,2017,,,
4575483,T.J. Tampa,CB,2024,2024,4,130
4240465,Derrick Tangelo,DL,2022,,,
3045136,Cordrea Tankersley,CB,2017,2017,3,97
2976623,Charles Tapper,DE,2016,2016,4,101
3122171,Arnold Tarpley,SAF,2023,,,
2517788,A.J. Tarpley,OLB,2015,,,
4567412,Michael Tarquin,OT,2025,,,
4374269,Teair Tart,DT,2020,,,
2509844,Jaquiski Tartt,S,2015,2015,2,46
5278710,Laki Tasi,NT,2025,,,
3122879,Pasoni Tasini,DT,2017,,,
3921564,Auden Tate,WR,2018,2018,7,253
4871023,Carnell Tate,WR,2026,2026,1,4
4876311,Elijah Tau-Tolliver,RB,2026,,,
3914595,Josiah Tauaefa,LB,2019,,,
4248052,Tanner Taula,TE,2023,,,
3910630,Charlie Taumoepeau,TE,2020,,,
3055105,Pita Taumoepenu,LB,2017,2017,6,202
3124587,Jahlani Tavai,LB,2019,2019,2,43
2577264,J.R. Tavai,LB,2015,,,
15245,Giorgio Tavecchio,K,2017,,,
4369835,Alontae Taylor,CB,2022,2022,2,49
4433914,Branson Taylor,OT,2025,2025,6,199
3915253,Calvin Taylor,DE,2020,,,
3915396,Darrell Taylor,DE,2020,2020,2,48
4360645,Davion Taylor,LB,2020,2020,3,103
